  Ti482:     5: 205, 4798, 15030, 5733, 6062
  Ti483:     6: 5060, 4997, 4890, 961, 5069, 6811
  Ti484:     5: 4851, 15046, 15203, 863, 523
  Ti485:     5: 6016, 15397, 6859, 15427, 5034
  Ti486:     5: 5804, 15051, 6079, 15249, 5028
  Ti487:     5: 5995, 15424, 6832, 4949, 15312
  Ti488:     5: 4891, 15267, 4867, 4972, 5623
  Ti489:     6: 5937, 15013, 15383, 4702, 6325, 15282
  Ti490:     5: 4898, 15278, 15648, 5339, 6613
  Ti491:     6: 222, 535, 15149, 4679, 5767, 6494
  Ti492:     5: 4797, 653, 15559, 4910, 5661
  Ti493:     5: 5642, 15316, 4938, 6621, 708
  Ti494:     5: 4642, 14866, 15134, 4613, 5913
  Ti495:     6: 15042, 5548, 6081, 15288, 14904, 6568
  Ti496:     5: 120, 4528, 5105, 6205, 14754
  Ti497:     5: 4573, 5473, 15160, 4776, 4958
  Ti498:     5: 46, 6130, 14737, 5158, 15490
  Ti499:     6: 4583, 5155, 6087, 15451, 355, 6405
  Ti500:     5: 4738, 14896, 14711, 571, 5579
  Ti501:     5: 5149, 6086, 14688, 14669, 5511
  Ti502:     5: 4973, 5704, 15280, 15319, 877
  Ti503:     5: 33, 5159, 15067, 11, 5498
  Ti504:     5: 229, 4869, 15057, 6084, 553
  Ti505:     6: 14744, 6293, 6189, 14823, 382, 14816
  Ti506:     5: 15204, 15416, 798, 999, 5779
  Ti507:     5: 4646, 5212, 5226, 15123, 14729
  Ti508:     5: 4636, 14836, 5580, 5197, 5747
  Ti509:     5: 4759, 5533, 210, 620, 15321
  Ti510:     5: 24, 5092, 14698, 254, 15468
  Ti511:     5: 5576, 6442, 833, 670, 4992
  Ti512:     6: 5164, 14742, 15068, 6354, 426, 15506
  Ti513:     5: 4682, 14997, 5357, 892, 15015
  Ti514:     5: 4540, 14765, 6262, 6182, 5115
  Ti515:     5: 168, 5146, 15004, 15612, 15150
  Ti516:     5: 14802, 15120, 15649, 5524, 6677
  Ti517:     5: 173, 5316, 6263, 480, 15113
  Ti518:     5: 4928, 5450, 15308, 5557, 15370
  Ti519:     6: 5730, 4664, 4638, 657, 939, 14930
  Ti520:     5: 5001, 5884, 15415, 971, 5766
  Ti521:     5: 5662, 15438, 6849, 669, 6422
  Ti522:     5: 15384, 6767, 6820, 5773, 15356
  Ti523:     6: 5877, 5040, 976, 5627, 15193, 15024
  Ti524:     5: 15152, 925, 5840, 4937, 5835
  Ti525:     5: 5376, 6529, 15651, 15033, 207
  Ti526:     5: 115, 6199, 14809, 15588, 6379
  Ti527:     5: 6306, 14999, 14994, 5618, 15163
  Ti528:     5: 14722, 5818, 5372, 6160, 5523
  Ti529:     5: 4865, 15044, 4787, 15672, 15251
  Ti530:     5: 14806, 15107, 15564, 5250, 6475
  Ti531:     5: 228, 5433, 6338, 549, 15287
  Ti532:     5: 84, 5127, 6168, 15528, 6462
  Ti533:     5: 5653, 5837, 6738, 4629, 15244
  Ti534:     5: 4605, 5202, 14811, 15078, 6352
  Ti535:     5: 82, 6166, 14800, 14857, 5161
  Ti536:     5: 4581, 14807, 15593, 5136, 6171
  Ti537:     5: 4539, 5154, 15526, 14777, 6
  Ti538:     5: 4752, 14901, 15226, 87, 617
  Ti539:     6: 5094, 6095, 6196, 14679, 14887, 250
  Ti540:     5: 4926, 5024, 5887, 15379, 6837
  Ti541:     5: 15556, 6373, 561, 15197, 15243
  Ti542:     5: 5984, 6829, 5978, 871, 5005
  Ti543:     6: 5400, 105, 5944, 6234, 4577, 5953
  Ti544:     5: 4692, 5264, 6172, 15532, 5756
  Ti545:     6: 146, 14955, 5946, 4942, 492, 15590
  Ti546:     5: 4604, 5235, 5471, 6431, 88
  Ti547:     5: 5043, 15417, 6821, 15439, 1005
  Ti548:     5: 5184, 6146, 15096, 4562, 6458
  Ti549:     5: 4857, 15327, 6006, 6812, 5062
  Ti550:     5: 62, 15542, 91, 5810, 98
  Ti551:     5: 5649, 6258, 4719, 15303, 688
  Ti552:     5: 4538, 14762, 5977, 4931, 5186
  Ti553:     5: 5495, 15617, 14954, 6456, 739
  Ti554:     5: 14842, 586, 14780, 15476, 14855
  Ti555:     5: 182, 6274, 15626, 6031, 421
  Ti556:     5: 4594, 6233, 5974, 4803, 5685
  Ti557:     5: 189, 14937, 14916, 5201, 6055
  Ti558:     5: 15194, 5430, 15034, 5598, 6578
  Ti559:     5: 5356, 4804, 6283, 6560, 493
  Ti560:     5: 208, 6308, 15652, 5327, 544
  Ti561:     5: 4800, 5615, 5760, 4985, 6639
  Ti562:     5: 5231, 6231, 4565, 4610, 6410
  Ti563:     5: 4686, 6068, 5398, 6463, 5368
  Ti564:     5: 5118, 15520, 6521, 76, 144
  Ti565:     5: 5417, 6305, 15650, 6597, 206
  Ti566:     5: 4878, 5665, 15192, 15345, 5341
  Ti567:     5: 4901, 4919, 6735, 6683, 5610
  Ti568:     5: 4979, 5788, 4734, 930, 14884
  Ti569:     6: 4813, 15130, 6156, 584, 15516, 72
  Ti570:     5: 5596, 15299, 6537, 446, 6237
  Ti571:     5: 6206, 5925, 15565, 6400, 5317
  Ti572:     5: 149, 15531, 5139, 4588, 6371
  Ti573:     5: 5236, 15071, 121, 383, 5501
  Ti574:     5: 163, 6252, 15607, 6007, 5419
  Ti575:     5: 4688, 5538, 15455, 4730, 112
  Ti576:     5: 5051, 5940, 15016, 6847, 5866
  Ti577:     6: 5516, 5530, 721, 779, 15676, 5452
  Ti578:     5: 5035, 5928, 15357, 15274, 15429
  Ti579:     5: 4853, 15269, 6602, 5439, 6701
  Ti580:     5: 4939, 5425, 15372, 15646, 14990
  Ti581:     5: 4925, 15313, 5032, 936, 5392
  Ti582:     5: 5396, 14934, 6472, 202, 6300
  Ti583:     5: 5057, 5902, 15398, 992, 5993
  Ti584:     5: 4703, 14992, 14830, 6061, 5551
  Ti585:     5: 4981, 15418, 6852, 6793, 5582
  Ti586:     5: 5215, 6175, 15178, 15535, 14712
  Ti587:     5: 4786, 15018, 5584, 183, 6275
  Ti588:     5: 4695, 5276, 5307, 15126, 123
  Ti589:     5: 4548, 5249, 14833, 15627, 6032
  Ti590:     5: 5113, 6116, 6208, 15567, 5116
  Ti591:     5: 167, 5230, 6257, 14768, 14813
  Ti592:     5: 145, 5278, 14708, 15589, 14975
  Ti593:     5: 180, 4527, 14786, 6271, 5203
  Ti594:     5: 4661, 4801, 15200, 6784, 804
  Ti595:     5: 4683, 14940, 15237, 15633, 4666
  Ti596:     5: 5013, 5853, 6816, 952, 14946
  Ti597:     5: 5002, 15405, 6801, 5718, 6803
  Ti598:     5: 4765, 821, 14870, 6802, 5633
  Ti599:     5: 4707, 15250, 5734, 857, 5769
  Ti600:     5: 4744, 5589, 5593, 14984, 14945
  Ti601:     5: 5386, 14982, 15008, 15664, 4676
  Ti602:     5: 4754, 5807, 15128, 6507, 5787
  Ti603:     6: 4750, 15133, 6581, 4875, 784, 5397
  Ti604:     5: 4757, 5664, 15407, 4665, 5008
  Ti605:     5: 132, 5292, 6218, 14725, 14938
  Ti606:     5: 4768, 5591, 641, 14968, 158
  Ti607:     5: 4589, 14797, 5750, 6356, 15080
  Ti608:     5: 4739, 5510, 15182, 14861, 4855
  Ti609:     5: 4596, 5277, 14879, 15586, 6229
  Ti610:     5: 4964, 5647, 14878, 6703, 4876
  Ti611:     5: 160, 5380, 6249, 14961, 15604
  Ti612:     5: 5003, 910, 15368, 15242, 4724
  Ti613:     5: 4883, 15062, 15247, 4902, 232
  Ti614:     5: 4912, 5395, 5657, 15301, 6695
  Ti615:     5: 6345, 15063, 6092, 4886, 565
  Ti616:     5: 4794, 4990, 5824, 6772, 928
  Ti617:     5: 15360, 6641, 6822, 907, 5918
  Ti618:     5: 4944, 5428, 5906, 15232, 4684
  Ti619:     5: 4885, 15225, 15359, 6565, 15515
  Ti620:     5: 213, 5407, 6314, 14974, 15657
  Ti621:     5: 134, 4818, 5752, 14967, 5998
  Ti622:     5: 4697, 4955, 5699, 4656, 6511
  Ti623:     5: 4546, 5228, 14776, 14796, 392
  Ti624:     5: 4795, 5629, 5724, 15202, 781
  Ti625:     5: 104, 4554, 14793, 15524, 6333
  Ti626:     5: 4721, 4836, 5646, 14805, 32
  Ti627:     5: 4729, 5263, 15087, 15089, 15611
  Ti628:     5: 107, 5282, 6191, 15551, 5881
  Ti629:     5: 153, 4557, 5248, 14824, 6272
  Ti630:     5: 4662, 5701, 5295, 822, 14863
  Ti631:     5: 14899, 15162, 15624, 353, 5318
  Ti632:     5: 4791, 5738, 15404, 15414, 4975
  Ti633:     5: 4895, 15350, 5962, 6717, 891
  Ti634:     5: 4847, 5012, 5831, 15310, 5850
  Ti635:     5: 4824, 5006, 15329, 6798, 904
  Ti636:     5: 164, 5129, 5379, 6253, 15608
  Ti637:     5: 220, 5373, 6323, 15040, 4840
  Ti638:     5: 61, 5254, 6145, 14978, 15505
  Ti639:     5: 15229, 5616, 15043, 6675, 6608
  Ti640:     5: 67, 5196, 6151, 15129, 15511
  Ti641:     5: 4916, 15218, 15268, 15576, 679
  Ti642:     5: 5132, 5313, 6247, 15602, 14970
  Ti643:     5: 4564, 4764, 5541, 15093, 15660
  Ti644:     5: 4635, 5592, 14960, 790, 15305
  Ti645:     5: 142, 5141, 14821, 15640, 5922
  Ti646:     5: 116, 5303, 5337, 6200, 15560
  Ti647:     5: 4669, 4871, 15155, 14891, 6441
  Ti648:     5: 106, 5280, 6190, 15283, 15550
